0,1,2,3,4,5
0,2072025730,Sun Jun 07 20:16:24 PDT 2009,NO_QUERY,MattReeves17,"@BellaKavner98 Cherries are yummy. But, I dont like the core. "
0,2072090618,Sun Jun 07 20:23:07 PDT 2009,NO_QUERY,shutterkat,"Watching WIS through antenna. No cable yet. I'll sure miss you in the future, rabbit ears "
0,2072093084,Sun Jun 07 20:23:22 PDT 2009,NO_QUERY,panchoho,"being so tired and not being able to sleep, have to get up at 6.30 for work "
0,2072145500,Sun Jun 07 20:28:56 PDT 2009,NO_QUERY,Shinmaryuu,Not a great night to be alone.  Night twitterverse
0,2072146037,Sun Jun 07 20:28:59 PDT 2009,NO_QUERY,HaleyB82,And the decision is... Mike Brown   no excuses but Faber did break his fucking hand!
0,2072146605,Sun Jun 07 20:29:03 PDT 2009,NO_QUERY,Glamma4,@liilii89 awwww thas sad  wat mall did u fall?
0,2072147826,Sun Jun 07 20:29:10 PDT 2009,NO_QUERY,reyalfashion,Does anybody have the May 2009 FRENCH VOGUE? I just found out I'm in it and it's too late to find it in newsstands 
0,2072222188,Sun Jun 07 20:37:07 PDT 2009,NO_QUERY,MsStaceyK,So why did Monica own Keyshia her own song &quot;Trust &quot;   She got Key singing the hook and ad libs LOL  Cant wait 4 Mo to come back !
0,2072239961,Sun Jun 07 20:39:03 PDT 2009,NO_QUERY,aprilhrrn,is going to bed...had a crazy weekend...was suppost to go to bama but I ended up getting sick so didn't get to go 
0,2072255246,Sun Jun 07 20:40:46 PDT 2009,NO_QUERY,smellati,Sorry last tweet was from deshaun.   I logged in the store demo of the pre and now I don't know how to log out 
0,2072380458,Sun Jun 07 20:55:01 PDT 2009,NO_QUERY,JuliaMcAlpy,"@juliamorse no, vanessa wasn't there, sad times! And I didn't get to take any pics  but it was awesome!"
0,2072404843,Sun Jun 07 20:57:50 PDT 2009,NO_QUERY,dreamer420420,@tamer06 is about to leave  . i'll miss this girlie (again).
0,2072407374,Sun Jun 07 20:58:08 PDT 2009,NO_QUERY,chadisa777,going to sleep---two more weeks of school left!---i really need to focus on my finals starting tomorrow 
0,2072450356,Sun Jun 07 21:02:57 PDT 2009,NO_QUERY,pikachubreeeh,@angelomiw I was so upset at that! I love cm punk but I realllllly like jeff hardy  and I thought they were friends. bummer!
0,2072486480,Sun Jun 07 21:07:09 PDT 2009,NO_QUERY,rissAru,No ramp or JB concert for me this summer  [fly with me]
0,2072490691,Sun Jun 07 21:07:40 PDT 2009,NO_QUERY,Zefstery,I wish dA would feature some actual under-exposed artists. 
0,2072491820,Sun Jun 07 21:07:48 PDT 2009,NO_QUERY,rlangdon,"@mingwu2046 What I can of it. That's @FreshBooks' cottage getaway weekend, so I'll miss most it  Last year was amazing, though. You?"
0,2072507670,Sun Jun 07 21:09:41 PDT 2009,NO_QUERY,cait14,getting ready to go read some more material for my London study abroad... I dont wanna ready anymore 
0,2072524532,Sun Jun 07 21:11:42 PDT 2009,NO_QUERY,LuvDacil,Lakers win again....doesnt look good for Orlando... 
0,2072525561,Sun Jun 07 21:11:49 PDT 2009,NO_QUERY,Kammini,at chandu's... yeah i basically live there... enjoying my time with her before she leaves me and goes back to NH 
0,2169451756,Sun Jun 14 14:31:36 PDT 2009,NO_QUERY,haselhurst,Just had a very large vodka. May need another. Feeling pretty low tonight 
0,2169490945,Sun Jun 14 14:35:26 PDT 2009,NO_QUERY,Mikeyrcks,@tiffycope i thought we were BFLs... 
0,2174356983,Sun Jun 14 22:23:05 PDT 2009,NO_QUERY,korkykathman,@WiltingSoul   Ahh Sorry to hear that.  Similarly I've been fighting bronchitis since Tues too. Antibiotics arent' doing any good. 
0,2174371271,Sun Jun 14 22:24:51 PDT 2009,NO_QUERY,suchaqt09,@FreddyPizzle Let me get some wings man! You are such a fatty...I'm sure you would not share. 
0,2174373575,Sun Jun 14 22:25:08 PDT 2009,NO_QUERY,AbbyItalia,@JusNcredible106 Ahhhh that ice cream looks Delish!! I'm jealous!  
0,2174374608,Sun Jun 14 22:25:16 PDT 2009,NO_QUERY,smackthis,@Scyranth had to give up on you babe sorry 
0,2174383463,Sun Jun 14 22:26:21 PDT 2009,NO_QUERY,paigito,@graceyyykate my plan exactly! i think i'll do it the day before i get on the plane haha. i'm gonna miss letting my hair get wavy 
0,2174400474,Sun Jun 14 22:28:31 PDT 2009,NO_QUERY,Cupmycake,Up is a funny but sad movie  and wow lakers riot
0,2174407333,Sun Jun 14 22:29:22 PDT 2009,NO_QUERY,jbkilluh,"@carsonjdaly i agree, these ppl are giving lakers fans a horrible reputation "
0,2174432750,Sun Jun 14 22:32:28 PDT 2009,NO_QUERY,djkwest,@donnaG0701 damn I wish!! I'll just have to catch it on TV 
0,2174454692,Sun Jun 14 22:35:14 PDT 2009,NO_QUERY,Jamash,have they turned me bitter too 
0,2174487932,Sun Jun 14 22:39:28 PDT 2009,NO_QUERY,z0mbi3z,I cant sleep 
0,2174491596,Sun Jun 14 22:39:57 PDT 2009,NO_QUERY,nessa9019,reallllly sad to be home from myrtle beach  time of my life.
0,2174506789,Sun Jun 14 22:41:54 PDT 2009,NO_QUERY,mini_ritz,@Phee78 told you sis yet? 
0,2174533368,Sun Jun 14 22:45:14 PDT 2009,NO_QUERY,audraneyney,is missing my hubby tonight.  
0,2174553464,Sun Jun 14 22:47:48 PDT 2009,NO_QUERY,prateekgupta,@brainstuck @ruSh_Me Helloww peeps GM diet plan Noooooo 
0,2174559238,Sun Jun 14 22:48:34 PDT 2009,NO_QUERY,tumadre23,Seriously... Fuckin seriously...  soooo my luck... 
0,2174573227,Sun Jun 14 22:50:23 PDT 2009,NO_QUERY,EntityStarr,Trying to make myself go to sleep but can't. I hate nights like this...especially when my heart feels like its in the right place. 
0,2174598441,Sun Jun 14 22:53:46 PDT 2009,NO_QUERY,iamcass,@whatwouldjessdo chillin doing my huurr and watching some heroes. Gotta do inventory tomorrow. 
0,2174599481,Sun Jun 14 22:53:54 PDT 2009,NO_QUERY,marimbamiss,Job search starts tomorrow. .  ugh.
0,2174641708,Sun Jun 14 22:59:30 PDT 2009,NO_QUERY,clayton859,@natelicious  but I love you...
0,2174734316,Sun Jun 14 23:11:35 PDT 2009,NO_QUERY,featpres,"@stasisk yay, kens mrs is off for the week. Party time!  except that i stuffed my ankle last night, so no clubbing.... "
0,2174757151,Sun Jun 14 23:14:45 PDT 2009,NO_QUERY,lromero965,@jredondo i dont know what imma do  i will keep loving you the same..no matter what! a&amp;f!
0,2174758476,Sun Jun 14 23:14:57 PDT 2009,NO_QUERY,rawrrachele,@kkmariejb23 i know they want me cause of my hair lol its scary lol i don't want to be stalked  lol
0,2174783246,Sun Jun 14 23:18:21 PDT 2009,NO_QUERY,lauranixon,"@stevenixon Up not quite as early but still dragged into waking world reluctantly at 6.20! Case of world hitting me.  Mew, sleep, pine "
0,2174789229,Sun Jun 14 23:19:12 PDT 2009,NO_QUERY,JeevyB,"I need a girl, the single life aint for me "
0,2174829138,Sun Jun 14 23:24:49 PDT 2009,NO_QUERY,Solarica96,@joeknockz he will be missed greatly! amazing man!!! 
0,2174950559,Sun Jun 14 23:42:33 PDT 2009,NO_QUERY,joelgan,How can I live without her? 
0,2174952171,Sun Jun 14 23:42:48 PDT 2009,NO_QUERY,sh03mak3r,"is sooo sleepy but i gotta finish cleaning, ironing, and folding clothes, i think im becoming a house wife "
0,2174958014,Sun Jun 14 23:43:41 PDT 2009,NO_QUERY,sweeetnspicy,I'm sad tmrw's monday  well I get to look forward to #musicmonday 
0,2174977155,Sun Jun 14 23:46:35 PDT 2009,NO_QUERY,substitute,@panasonicyouth amen. stupid sportsball violence. 
0,2175037039,Sun Jun 14 23:55:49 PDT 2009,NO_QUERY,starmelk1,my poor murphy is in the puppy vet with anti-freeze poisoning! i pray we got him there in time! 
0,2175064888,Mon Jun 15 00:00:06 PDT 2009,NO_QUERY,LaneySmiles,"i think i am going to cry  happy tears tho, but sad too."
0,2175076855,Mon Jun 15 00:01:40 PDT 2009,NO_QUERY,moeruhime,"this early, I wanna shift to Fine Arts ... feel like m rly not that meant to be in communications.  "
0,2175084501,Mon Jun 15 00:02:50 PDT 2009,NO_QUERY,Rary,@victoriapop charm will not work against tyrants  #iranElection
0,2175123700,Mon Jun 15 00:08:44 PDT 2009,NO_QUERY,ell3basi,is sad she didn't catch Tablo online  (DAMN those thirty minutes I had to go have lunch) &gt;_&lt;
0,2175136411,Mon Jun 15 00:10:38 PDT 2009,NO_QUERY,SXCrorie,my bro said he would teach me guitar for my birthday 3 years ago and he still hasnt taught me 
0,2175156578,Mon Jun 15 00:13:48 PDT 2009,NO_QUERY,breadsecrets,@foolishpoolish My stone cracked when I put it under the broiler  still works for loaves though.
0,2175162918,Mon Jun 15 00:14:48 PDT 2009,NO_QUERY,Bweaver43223,Can't sleep.  I'm in a large comfy bed all alone and  listening to paula abdul... Thinking about what i am going to do tomorrow.
0,2175174564,Mon Jun 15 00:16:37 PDT 2009,NO_QUERY,luv_MCR,im dead!! i walked around 4 most of the day half asleep 
0,2175187501,Mon Jun 15 00:18:42 PDT 2009,NO_QUERY,kateboardman,"Ugh. the less i drive in, the more i hate it when i do "
0,2175242017,Mon Jun 15 00:27:24 PDT 2009,NO_QUERY,LauStack,fels really bad and is in a kak mood...!!!   xxx
0,2175258522,Mon Jun 15 00:30:06 PDT 2009,NO_QUERY,classyPYNK,@kangofklown The fat that the child is even present is a problem no matter what the age. Yikes 
0,2175270076,Mon Jun 15 00:31:50 PDT 2009,NO_QUERY,OliviaR48,@indeeeee  ino  i really wanted to c it!
0,2175273691,Mon Jun 15 00:32:24 PDT 2009,NO_QUERY,shayneloveless,At home. Our power's gone out 
0,2175275367,Mon Jun 15 00:32:41 PDT 2009,NO_QUERY,callmebriskplz,i'm interested to see how i function @ work tomorrow. i have to wake up in 2 hrs. hahhaha....not really though. 
0,2175280291,Mon Jun 15 00:33:28 PDT 2009,NO_QUERY,SoulfulJunie,@swabychic we pose to goto this rooftop shing ding or karaokee or ripley believe it or not tomorrow..hope it don't rain  how's u knowho?
0,2175290361,Mon Jun 15 00:35:01 PDT 2009,NO_QUERY,christinelace,three out of the six cases are from my beloved alma mater  http://bit.ly/12aAgR
0,2175319245,Mon Jun 15 00:39:36 PDT 2009,NO_QUERY,soo_pretty,@djbuda i cant sleep    ohhh ookk i see.... what are u still doing up??
0,2175351342,Mon Jun 15 00:44:51 PDT 2009,NO_QUERY,MzBenFranks,I'ma miss having you &amp;&amp; YoungKing'z pic in my page   ...I'ma sleep thiz one off...car iz coming 2takeme 2 the airport @ 6:45a...GOODNITE
0,2175469379,Mon Jun 15 01:04:28 PDT 2009,NO_QUERY,WnchstrsGirl,@deanschick Yeah. 
0,2175490640,Mon Jun 15 01:08:04 PDT 2009,NO_QUERY,luvluvJ9,"Bleehh stupid bad habits. I needa sleeep, but i cant. "
0,2175504245,Mon Jun 15 01:10:23 PDT 2009,NO_QUERY,chinlovesyou,@midnightyouth nawwww. wish i was old enough to go to your concert in welly 
0,2175514041,Mon Jun 15 01:12:04 PDT 2009,NO_QUERY,Kezxx,@BrianMcnugget oh dear! then no more Melbourne 
0,2175553387,Mon Jun 15 01:18:55 PDT 2009,NO_QUERY,monkeylover35,@_Alectrona_ I bet you smiling looks wonderful! Im fine thanks..at work and its grey clouds 
0,2175596657,Mon Jun 15 01:26:22 PDT 2009,NO_QUERY,chazdies,wishes he would stop getting anxious for no reason. 
0,2175606539,Mon Jun 15 01:28:06 PDT 2009,NO_QUERY,SupaChiinga,#iremember my highschool years  where i get to see my friends 5 days a week. (even though it was about 6 months ago) feels like ages!
0,2175619265,Mon Jun 15 01:30:15 PDT 2009,NO_QUERY,Elrey11,Have to be awake in 2 hours and yet here I am tossing and turning thinking the same things. What a great life! 
0,2175628576,Mon Jun 15 01:31:51 PDT 2009,NO_QUERY,stacojono,Monday morning coming down 
0,2175644760,Mon Jun 15 01:34:45 PDT 2009,NO_QUERY,markmedia,Norrköping. Weather just as bad as Stockholm. Will there ever be sun again?  #crapweather
0,2175650170,Mon Jun 15 01:35:41 PDT 2009,NO_QUERY,vjinks,@annonofrhi Oh no!  I hope the timing works out for you! What dates are you over here?
0,2175701589,Mon Jun 15 01:44:40 PDT 2009,NO_QUERY,iampammm,many assignments and soooo very dissapointed. No LV&amp;TT  NO!!!!
0,2175729865,Mon Jun 15 01:49:44 PDT 2009,NO_QUERY,indra_outset,"Did loads of work on Friday and weekend but no appreciation... instead dumped with more work and even tighter schedule, damn it.... "
0,2175732708,Mon Jun 15 01:50:13 PDT 2009,NO_QUERY,SreetiNandy,A hectic day...Just an hour break 
0,2175740347,Mon Jun 15 01:51:36 PDT 2009,NO_QUERY,Amyy_Babeee,is goin over romanian numbers.. boringg :L 
0,2175745104,Mon Jun 15 01:52:28 PDT 2009,NO_QUERY,amelialucy,@jadeeisabel oh i bet they are contaminated lol. shun the muffins!!! aha dude but i think youve contaminated me 
0,2175755906,Mon Jun 15 01:54:29 PDT 2009,NO_QUERY,goodinparts,"@RevLeahVS No...that's the trouble, at least 4 me...the gulf between what I'd like us 2 do &amp; what we can manage is just 2 huge "
0,2175772894,Mon Jun 15 01:57:34 PDT 2009,NO_QUERY,Marleyflowerkin,"lazing about feeling extremly ill, keeps on throwingup and stuff, jeeze this is probs a virus.. "
0,2175790078,Mon Jun 15 02:00:30 PDT 2009,NO_QUERY,georgie_carroll,Damn now dads watching the news 
0,2175900326,Mon Jun 15 02:19:34 PDT 2009,NO_QUERY,irenekapetanaki,@mjkirkham can I know one thing before you guys? 
0,2175917092,Mon Jun 15 02:22:31 PDT 2009,NO_QUERY,JodieAdam,burnt my thumb 
0,2175925456,Mon Jun 15 02:24:02 PDT 2009,NO_QUERY,blue_cat_online,"Agree with you there, @the_eggwhite. My hayfever is bad today. Not using prescription stuff but 1 pill &amp; spray's have not banished pollen "
0,2175931356,Mon Jun 15 02:25:05 PDT 2009,NO_QUERY,styleholic,"Woken up with a very, very sore throat "
0,2176032905,Mon Jun 15 02:43:02 PDT 2009,NO_QUERY,stutaylo,@Impure1NZ  Naah this was just a home box  for @mnoo's neverending storage needs..   It sits directly next to my left ear  
0,2176059894,Mon Jun 15 02:47:50 PDT 2009,NO_QUERY,Jamash,@sanasaleem did you got the Danger Mouse (DM)  - i mis that cartoon 
0,2176075452,Mon Jun 15 02:50:35 PDT 2009,NO_QUERY,Me_Piglet,Just returned from my Chinese doctor who told me off for not sleeping till late at night. No point to say I did he knows by puls I didn't 
0,2176089752,Mon Jun 15 02:53:08 PDT 2009,NO_QUERY,Abcmsaj,@ChickenStudios finds your IP address and says which country you should be in. 
0,2176138785,Mon Jun 15 03:01:32 PDT 2009,NO_QUERY,twitt_twattery,"@VIVELELANCE ah well....I did venture out on bike for 2.5hrs last week...but ankle suffered, so resting again "
0,2176144826,Mon Jun 15 03:02:31 PDT 2009,NO_QUERY,1eighton,@ninnoart is that the real Jessica Alba or not? I know she was following you but now it says it's suspended and it's fake.. 
0,2176174489,Mon Jun 15 03:07:38 PDT 2009,NO_QUERY,EdRingo,Well I got in a good 4 hours 
0,2176201890,Mon Jun 15 03:12:27 PDT 2009,NO_QUERY,mystockphoto,"@bobbigmac  worse also for me on @fotolia, just a few subscriptions "
0,2176241362,Mon Jun 15 03:19:23 PDT 2009,NO_QUERY,brennahLuvv,gawd. lost my cellphone!!! WTF. 
0,2176251505,Mon Jun 15 03:21:03 PDT 2009,NO_QUERY,Nivarox,"Im going to miss you, @Download2009 "
0,2176252576,Mon Jun 15 03:21:12 PDT 2009,NO_QUERY,Emilycharlottej,"@Miyuko lol epiccccal. ok bit bored  I'm over compensating with tae bo,jogging and the wii. how does you?"
0,2176270272,Mon Jun 15 03:24:18 PDT 2009,NO_QUERY,toymaloy,cannot concentrate even thought i am panicing slightly about these exams... bad times!! 
0,2176294574,Mon Jun 15 03:28:30 PDT 2009,NO_QUERY,Pirata,I cannot stop vomiting. This is getting painful.  &amp; it's not from drinking. Stomach bug fer shizzle   
0,2176320245,Mon Jun 15 03:32:54 PDT 2009,NO_QUERY,EliotNapalan,"Damn, I had a feeling we wernt gonna win the scavanger hunt unless we did it THAT day "
0,2176330708,Mon Jun 15 03:34:42 PDT 2009,NO_QUERY,srm1138,Mondays are bad enough. No angel. 
0,2176336028,Mon Jun 15 03:35:34 PDT 2009,NO_QUERY,maireom,Chris Brown....whens ur new album coming out  Hurry!
0,2176346799,Mon Jun 15 03:37:24 PDT 2009,NO_QUERY,Chris45212,@therealdnierod Aww..lazy mahal  i woke up @ 4:30am  only had 3 hrs asleep and must be sumwhere in 2.5hrs...grrr
0,2176355887,Mon Jun 15 03:38:58 PDT 2009,NO_QUERY,alushaness,@vanillasuicide weird without u here. 
0,2176364785,Mon Jun 15 03:40:27 PDT 2009,NO_QUERY,claireyyyruscle,"off schoold today, dont feel too good tbh  rather bored thow lol's"
0,2176429086,Mon Jun 15 03:51:03 PDT 2009,NO_QUERY,truongducthang,cả ngày chơi foozball.. chằng làm việc gì 
0,2176443341,Mon Jun 15 03:53:26 PDT 2009,NO_QUERY,thlastday,Enlightened! Its conventional current not electron flow. 
0,2176457906,Mon Jun 15 03:55:50 PDT 2009,NO_QUERY,HayashiSanguine,Last ever choir rehersal in 16 minutes. Leaving tomorrow for a 7day Berlin tour including four days on a bus. With no internet. For 7days 
0,2176462177,Mon Jun 15 03:56:32 PDT 2009,NO_QUERY,Helly23,Has a big iron burn an her arm that looks like its going to scar 
0,2176484699,Mon Jun 15 04:00:08 PDT 2009,NO_QUERY,dinsley,Just when we thought our daughter was over her sickness. Projectile vomit at 3:30am for the lose. 
0,2176519272,Mon Jun 15 04:05:21 PDT 2009,NO_QUERY,basvodde,Bah. And a 400 LOC test. Much work to be done here 
0,2176540951,Mon Jun 15 04:08:41 PDT 2009,NO_QUERY,tommlie,"@Schofe i understand weird phobias. i'm scared of lorries without any load on them, when they're jst the front wheels and drivers bit. "
0,2176568903,Mon Jun 15 04:12:58 PDT 2009,NO_QUERY,claycourt,So Andy Murray won Queens? ........ I miss Rafa 
0,2176577235,Mon Jun 15 04:14:18 PDT 2009,NO_QUERY,iamarealblonde,ow ow ow ow OUCH 
0,2176587727,Mon Jun 15 04:15:51 PDT 2009,NO_QUERY,flufffox,@beepbeepbeeper TOO LATE 
0,2176596246,Mon Jun 15 04:17:05 PDT 2009,NO_QUERY,alexp44,@dollypip i want a shiny new iphone too 
0,2176598267,Mon Jun 15 04:17:24 PDT 2009,NO_QUERY,ebonifiyah,lost about 10 followers today  guess they don't like me talking about my classmates poor fashion sense and #sweatyprofessor
0,2176603114,Mon Jun 15 04:18:08 PDT 2009,NO_QUERY,EmilPangilinan,Just Got Home. I think I broke my voacl cords. 
0,2176606974,Mon Jun 15 04:18:44 PDT 2009,NO_QUERY,westieslove,@Schofe I have a phobia of banana skins! I hate them cant stand touching them especially the empty ones when the banana has gone! Ugh 
0,2176613463,Mon Jun 15 04:19:44 PDT 2009,NO_QUERY,artemisofluna,.@speedmouse I have the same bloodsugar issues I always have   I feel like I'm running through cement and I am sitting down!
0,2176645380,Mon Jun 15 04:24:33 PDT 2009,NO_QUERY,gelzie,sagt so much for being a pasaway... now I'm suffering the consequences... huhu..  http://plurk.com/p/112hmg
0,2176661523,Mon Jun 15 04:27:00 PDT 2009,NO_QUERY,archangelmaggie,@Davidismyangel OMG NO WAY YOU HAD A CAT NAMED SMOKEY?! So did i!!! He was gray!! But he ran away when we were living in an apartment 
0,2176662923,Mon Jun 15 04:27:13 PDT 2009,NO_QUERY,UrmiRaj14,@krist0ph3r one button refuses to stop getting clicked. self surgery didnt help either  also other parts are getting slow/dying
0,2176664996,Mon Jun 15 04:27:31 PDT 2009,NO_QUERY,PEETEE1980,"@Rabidrat sorry, my gallows humour didn't work well then. I used to be in the ATC but couldn't become a pilot as i'm too tall! "
0,2176694585,Mon Jun 15 04:31:50 PDT 2009,NO_QUERY,CJsbookOfwondeR,My cell phone rang and woke me up! 
0,2176733524,Mon Jun 15 04:37:29 PDT 2009,NO_QUERY,Elisabetch,Oh gawd its only Monday. What a long week this is going to be. Atleast I have Friday off to long forward to. . . Oh wait no I don't  
0,2176768603,Mon Jun 15 04:42:32 PDT 2009,NO_QUERY,cailinsisk,Photo:  I love her. People are haters. http://tumblr.com/xtt21rrcg
0,2176814573,Mon Jun 15 04:49:06 PDT 2009,NO_QUERY,emmaepitaph,tired &amp; hungover  gonna be such a boring day 
0,2176820655,Mon Jun 15 04:49:59 PDT 2009,NO_QUERY,teammartin,"@nelpix alas no, I wasat uni and they don't allow addins on the liveworm computers as they are wiped every night "
0,2176838457,Mon Jun 15 04:52:27 PDT 2009,NO_QUERY,emmarocksit,I hate going to work this freaking early 
0,2176859443,Mon Jun 15 04:55:25 PDT 2009,NO_QUERY,pellk,my nephew is wishing good luck for the protests. even an 8 year old's concern is freedom. 
0,2176893041,Mon Jun 15 05:00:06 PDT 2009,NO_QUERY,BaldiesUnite,@Sophie_Howard so so sad 
0,2176912149,Mon Jun 15 05:02:29 PDT 2009,NO_QUERY,southernmojo,Wow - this is going to be a BUSY week! And then business travel next week.  I am so looking forward to some R&amp;R!
0,2176925705,Mon Jun 15 05:04:18 PDT 2009,NO_QUERY,annaxoxo,Going to first day of internship! But still no computer  not cool
0,2176926083,Mon Jun 15 05:04:21 PDT 2009,NO_QUERY,ninj4m4n,Internet and cable out all day... I feel as though a part of me has died... 
0,2176995546,Mon Jun 15 05:13:28 PDT 2009,NO_QUERY,Lisamanics,I want to go on holiday. 
0,2177024994,Mon Jun 15 05:17:21 PDT 2009,NO_QUERY,bbravenboer,"@kobuse nope. Parents promised to pvr it, but forgot "
0,2177036945,Mon Jun 15 05:18:55 PDT 2009,NO_QUERY,demizlovato,My stomach hurts soooo bad    now I have to follow some stupid diet to get better. Ughhh
0,2177037047,Mon Jun 15 05:18:56 PDT 2009,NO_QUERY,AbigailAWest,Me teeth hurt like I just whittened them a thousand times 
0,2177121194,Mon Jun 15 05:29:39 PDT 2009,NO_QUERY,whoisanne,Ps: I'm not a fan of 7am at all  why am I awake ughhhhhh
0,2177127859,Mon Jun 15 05:30:24 PDT 2009,NO_QUERY,MarkKirkman,"okay, if u are selling herpes meds or extension pills you will get blocked - no matter how pretty Ur pic is! ugh..Bots are annoying!  "
0,2177142671,Mon Jun 15 05:32:12 PDT 2009,NO_QUERY,adude0509,My last week of work &amp; I'm gonna miss my staff here at the hospital 
0,2177174164,Mon Jun 15 05:36:09 PDT 2009,NO_QUERY,dirksfadeaway,@laylabear1 all will be good. get the show outta the way first. now pse concentrate on your work 
0,2177204472,Mon Jun 15 05:39:55 PDT 2009,NO_QUERY,k_griffiths,@pbartworks - I know  ... But at least I won't drop mine in to the Mere ;)
0,2177222600,Mon Jun 15 05:42:07 PDT 2009,NO_QUERY,MiracleFruitPlu,It seems like the spam in my direct messages has really grown lately... 
0,2177227163,Mon Jun 15 05:42:40 PDT 2009,NO_QUERY,vidhyavenkat,@madguy000 no i havn't 
0,2177231143,Mon Jun 15 05:43:09 PDT 2009,NO_QUERY,brookestevenss,Having to put my cat down..  Im  really sad!
0,2177244689,Mon Jun 15 05:44:49 PDT 2009,NO_QUERY,EmmyNewman,"last week with the kittens before they go to their new homes  MrNewman let Mummy out by accident last night, another litter may follow!"
0,2177250741,Mon Jun 15 05:45:30 PDT 2009,NO_QUERY,_emmahearts,"back from download, CRAZY weekend! take me back there already "
0,2177255269,Mon Jun 15 05:46:02 PDT 2009,NO_QUERY,cristinavb,@ecstaticboy nice noh? It's gonna air pa in the fall though... 
0,2177257846,Mon Jun 15 05:46:21 PDT 2009,NO_QUERY,Laura6476,@akr93 I'll be here feeling your no jonas pain 
0,2177264077,Mon Jun 15 05:47:05 PDT 2009,NO_QUERY,webb1,this is the hardest i've worked in the dlc ev4r. i'm hungry 
0,2177277058,Mon Jun 15 05:48:36 PDT 2009,NO_QUERY,diabla6968,Good Morning my twiggaz. I'm on this bridge about to b in Bk. Its nice outside too bad I'll b at work 
0,2177284470,Mon Jun 15 05:49:29 PDT 2009,NO_QUERY,HubbaHubbax3,"suchh a shit day  , waiting on my laptop coming  ! its taking forever ! whats with this minging weather to ? so depressing"
0,2177288225,Mon Jun 15 05:49:56 PDT 2009,NO_QUERY,timlingley,Glad jess is back in town.  Now I'm sorting out the Lee Valley order that will allow me to work all summer long!  Hooray!!! 
0,2177305309,Mon Jun 15 05:51:52 PDT 2009,NO_QUERY,chall23,Attending my Aunt Debbie's funeral this afternoon.    R.I.P.
0,2177438144,Mon Jun 15 06:06:23 PDT 2009,NO_QUERY,VirtualWolf,"@kennedye The premium version isn't.  At least, not in the .au store."
0,2177440763,Mon Jun 15 06:06:38 PDT 2009,NO_QUERY,aliceblackX,"@Keyring96 omg sammme some of my friends are going!! Im away tho  Kings of Leon, The Script, Katy Perry, snow patrol I might cry lol xx"
0,2177445993,Mon Jun 15 06:07:12 PDT 2009,NO_QUERY,katienaas,@cozbysweater hmmm... I'm sorry  I hope something works out soon for you..
0,2177450546,Mon Jun 15 06:07:41 PDT 2009,NO_QUERY,erekaemory,Driving back to Tampa depresses me  I am perfectly content staying at my mommy's house 
0,2177480767,Mon Jun 15 06:10:53 PDT 2009,NO_QUERY,Nanshouse,"Back to work tomorrow, holiday is over.  Sky is coming over very black "
0,2177509921,Mon Jun 15 06:13:58 PDT 2009,NO_QUERY,yagirlahop,"Another rainy day in the ATL  off to work, let's get it! Big shouts to @DwightHoward and the rest of the magic! Hell of a season..."
0,2177538794,Mon Jun 15 06:16:55 PDT 2009,NO_QUERY,andreahelenax,is up early for studying  fml
0,2177548427,Mon Jun 15 06:17:55 PDT 2009,NO_QUERY,andreahelenax,@nielajorjani exactly 
0,2177574990,Mon Jun 15 06:20:40 PDT 2009,NO_QUERY,ccrossan,"@ hi there, following you now! Sorry About that "
0,2177612264,Mon Jun 15 06:24:30 PDT 2009,NO_QUERY,DIMPLEDUFF,can't breathe out of my nose!  i hate allergies!
0,2177620154,Mon Jun 15 06:25:17 PDT 2009,NO_QUERY,swashford,"@infobunny Awww, thanks! Crap at understanding law type stuff though   Can make tea..."
0,2177632208,Mon Jun 15 06:26:33 PDT 2009,NO_QUERY,JohanAndreas,"French test was a catastrophe, at the end i didn't even know my Name "
0,2177634429,Mon Jun 15 06:26:46 PDT 2009,NO_QUERY,xoxotihs,i am so tired already 
0,2177665438,Mon Jun 15 06:29:58 PDT 2009,NO_QUERY,hdejesus,Had such a realistic dream last night and I loved it...ugh can I go back? 
0,2177672596,Mon Jun 15 06:30:37 PDT 2009,NO_QUERY,tideturns,"power is off because the transformer exploded or whatever that sound was. I have a TON of food in my fridge, too "
0,2177736814,Mon Jun 15 06:37:05 PDT 2009,NO_QUERY,deletedsoul,"Can't decide what I want and I am all out of bread, so I'm skipping breakfast. Bad idea. "
0,2177772212,Mon Jun 15 06:40:36 PDT 2009,NO_QUERY,drnelk,Bt nt Tweetdeck  @curioushobbyist &quot;@inspectorsarit Interesting to see your multi-lingual posts. Nice to know Twitter is designed for it.&quot;
0,2177779542,Mon Jun 15 06:41:21 PDT 2009,NO_QUERY,MelissaHartog,"Morning, another rainy day in CT, oh yay "
0,2177794814,Mon Jun 15 06:42:52 PDT 2009,NO_QUERY,andrenth,Monday morning and no coffee again. What's up with these coffee machines? 
0,2177828904,Mon Jun 15 06:46:13 PDT 2009,NO_QUERY,jeaninena,Back to the museum after a weeklong hiatus. Working on &quot;Vintage Tools of the Kitchen.&quot; I miss the ethnographic stuff 
0,2177855464,Mon Jun 15 06:48:49 PDT 2009,NO_QUERY,ScottSanz,@ShesAllWrite Indeed.  
0,2177868643,Mon Jun 15 06:50:06 PDT 2009,NO_QUERY,Waddles88311,I am sad becuase the Adventure Party is over.  But I met a really famous penguin on Saturday... Spq96! How cool is that!
